permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100527668,1119 W Lill Ave,WRECK & REMOVE 2 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE,04/16/2014,2014,100527367,04/24/2014,2014,"ERECT A 3 STORY , IVA  FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE PER PLANS",250000,"[{""type"":""ward"",""id"":""43"",""name"":""43"",""metadata"":""MICHELE SMITH""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""212"",""name"":""Wrightwood Neighbors"",""metadata"":null},{""type"":""zip"",""id"":""40"",""name"":""60614"",""metadata"":""60614""}]","Bree & Robert Warren, Iuro Anthony J, Andrew Taggart, Gc Consulting Llc, Townes Glaser Development, Llc, Dee Plumbing Inc, Emanuel Heating & Clng","[{""name"":""Bree & Robert Warren"",""type"":""Owner"",""address"":""25 20 N Sheffield  Unit F"",""city"":""Chicago"",""state"":""Il"",""slug"":""BREE_&_ROBERT_WARREN""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Andrew Taggart"",""type"":""Contractor-Electrical"",""address"":""5007 N. Hermitage Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""ANDREW_TAGGART""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Townes Glaser Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""2215 W. Barry Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""TOWNES_GLASER_DEVELOPMENT,_LLC""}, {""name"":""Dee Plumbing Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""3121W. 128Th Place"",""city"":""Alsip"",""state"":""Il"",""slug"":""DEE_PLUMBING_INC""}, {""name"":""Emanuel Heating & Clng"",""type"":""Contractor-Ventilation"",""address"":""6021 W Addison St"",""city"":""Chicago"",""state"":""Il"",""slug"":""EMANUEL_HEATING_&_CLNG""}]",LINCOLN PARK
100530204,1820 W Haddon Ave,WRECK & REMOVE 1 STORY MASONRY RESIDENCE,04/16/2014,2014,100530339,04/29/2014,2014,SELF CERT ERECT 2 UNIT 3 STORY RESIDENTIAL BLDG WITH 4 CAR DETACHED GARAGE PER PLANS **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,400000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""190"",""name"":""East Ukrainian Village"",""metadata"":null},{""type"":""zip"",""id"":""4"",""name"":""60622"",""metadata"":""60622""}]","Batiste Masonry, Pna Developments, Incorporated, Highlights Chicago Inc., Baranyk Orest W, Ua Heating And Cooling Inc., Ua Heating And Cooling Inc., Lucky's Plumbing, Carmen Buidling Llc","[{""name"":""Batiste Masonry"",""type"":""Masonry Contractor"",""address"":""166 W. 151St St - Unit 203"",""city"":""Harvey"",""state"":""Il"",""slug"":""BATISTE_MASONRY""}, {""name"":""Pna Developments, Incorporated"",""type"":""Contractor-General Contractor"",""address"":""3501 North Southport #109"",""city"":""Chicago"",""state"":""Il"",""slug"":""PNA_DEVELOPMENTS,_INCORPORATED""}, {""name"":""Highlights Chicago Inc."",""type"":""Contractor-Electrical"",""address"":""5766 N Lincoln Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""HIGHLIGHTS_CHICAGO_INC.""}, {""name"":""Baranyk Orest W"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BARANYK_OREST_W""}, {""name"":""Ua Heating And Cooling Inc."",""type"":""Contractor-Ventilation"",""address"":""4224 Atlantic Ave."",""city"":""Schiller Park"",""state"":""Il"",""slug"":""UA_HEATING_AND_COOLING_INC.""}, {""name"":""Ua Heating And Cooling Inc."",""type"":""Contractor-Refrigeration"",""address"":""4224 Atlantic Ave."",""city"":""Schiller Park"",""state"":""Il"",""slug"":""UA_HEATING_AND_COOLING_INC.""}, {""name"":""Lucky's Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5959 W Newport Ave"",""city"":""Chhiago"",""state"":""Il"",""slug"":""LUCKY'S_PLUMBING""}, {""name"":""Carmen Buidling Llc"",""type"":""Owner Occupied"",""address"":""1820 W Haddon Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""CARMEN_BUIDLING_LLC""}]",WEST TOWN
100529780,4323 N Claremont Ave,WRECK & REMOVE 2 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE,04/11/2014,2014,100528066,04/01/2014,2014,"ERECT A 2 STORY ,IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND  2 CAR DETACHED PRIVATE GARAGE WITH ROOF DECK AND AN OUTDOOR FIREPLACE, PER PLANS",250000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""196"",""name"":""North Center"",""metadata"":null}]","Curragh Electric Co., Lp Plumbing, Inc, Iuro Anthony J, Derrig Concrete Inc., Gc Consulting Llc, Derrig Developers, Incorporate, Rmb Heating & Cooling, 4323 N Claremont Llc, Rmb Heating & Cooling","[{""name"":""Curragh Electric Co."",""type"":""Contractor-Electrical"",""address"":""1514 Fifth Ave."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""CURRAGH_ELECTRIC_CO.""}, {""name"":""Lp Plumbing, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""7853 W Sunset Dr"",""city"":""Elmwood Park"",""state"":""Il"",""slug"":""LP_PLUMBING,_INC""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Derrig Concrete Inc."",""type"":""Masonry Contractor"",""address"":""1125 S. Vine Ave."",""city"":""Park Ridge"",""state"":""Il"",""slug"":""DERRIG_CONCRETE_INC.""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Derrig Developers, Incorporate"",""type"":""Contractor-General Contractor"",""address"":""1125 South Vine Avenue"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""DERRIG_DEVELOPERS,_INCORPORATE""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""4323 N Claremont Llc"",""type"":""Owner"",""address"":""4323 N Claremont Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""4323_N_CLAREMONT_LLC""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}]",NORTH CENTER
100529722,3631 S Marshfield Ave,WRECK AND REMOVE A 1 STORY BUILDING AND GARAGE.,04/11/2014,2014,100526906,04/09/2014,2014,"ERECT A NEW 2 STORY MASONRY (3B CONST.) SINGLE FAMILY HOME WITH BASEMENT, REAR WOOD DECK AND 2 CAR DETACHED FRAME (4A CONST.)  GARAGE.",200000,"[{""type"":""ward"",""id"":""12"",""name"":""12"",""metadata"":""GEORGE A. CARDENAS""},{""type"":""communityarea"",""id"":""56"",""name"":""MCKINLEY PARK"",""metadata"":""59""},{""type"":""neighborhood"",""id"":""11"",""name"":""McKinley Park"",""metadata"":null},{""type"":""zip"",""id"":""30"",""name"":""60609"",""metadata"":""60609""}]","Select Electric, Inc., John Yerkes & Sons, Inc., Ds Construction, Inc., Thomas Doyle Dba Doyle Builder, Wozny Zenon, Stern Group Corporation, First Star Heat & Cooling, Stern Group Corporation, First Star Heating & Cooling","[{""name"":""Select Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""13107 85Th Ave."",""city"":""Orland Park"",""state"":""Il"",""slug"":""SELECT_ELECTRIC,_INC.""}, {""name"":""John Yerkes & Sons, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""6832 S. Western Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""JOHN_YERKES_&_SONS,_INC.""}, {""name"":""Ds Construction, Inc."",""type"":""Masonry Contractor"",""address"":""5923 S. Merrimac"",""city"":""Chicago"",""state"":""Il"",""slug"":""DS_CONSTRUCTION,_INC.""}, {""name"":""Thomas Doyle Dba Doyle Builder"",""type"":""Contractor-General Contractor"",""address"":""7649 W 123Rd Place"",""city"":""Palos Heights"",""state"":""Il"",""slug"":""THOMAS_DOYLE_DBA_DOYLE_BUILDER""}, {""name"":""Wozny Zenon"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""WOZNY_ZENON""}, {""name"":""Stern Group Corporation"",""type"":""Expeditor"",""address"":""6041 N. Navarre Ave. Floor 3"",""city"":""Chicago"",""state"":""Il"",""slug"":""STERN_GROUP_CORPORATION""}, {""name"":""First Star Heat & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""8059 W. 126Th St."",""city"":""Palos Park"",""state"":""Il"",""slug"":""FIRST_STAR_HEAT_&_COOLING""}, {""name"":""Stern Group Corporation"",""type"":""Owner"",""address"":""6041 N. Navarre Ave. Floor 3"",""city"":""Chicago"",""state"":""Il"",""slug"":""STERN_GROUP_CORPORATION""}, {""name"":""First Star Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""8059 W. 126Th St"",""city"":""Palos Park"",""state"":""Il"",""slug"":""FIRST_STAR_HEATING_&_COOLING""}]",MCKINLEY PARK
100529727,3903 W Dakin St,WRECK AND REMOVE A 1 STORY BUILDING AND GARAGE.,04/11/2014,2014,100529836,05/19/2014,2014,ERECT TWO-STORY SINGLE FAMILY RESIDENCE WITH ATTACHED 2-CAR GARAGE AS PER PLANS**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,200000,"[{""type"":""ward"",""id"":""45"",""name"":""45"",""metadata"":""JOHN ARENA""},{""type"":""communityarea"",""id"":""16"",""name"":""IRVING PARK"",""metadata"":""16""},{""type"":""neighborhood"",""id"":""108"",""name"":""Irving Park"",""metadata"":null}]","G.a. Heating & Cooling, Kirsten Stumpf, G.a. Heating & Cooling, Ng Plumbing, Inc., Baranyk Orest W, Affordable Construction & Elec, Mk Construction & Builders, In, Ds Construction, Inc.","[{""name"":""G.a. Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""8447 S Newcastle"",""city"":""Burbank"",""state"":""Il"",""slug"":""G.A._HEATING_&_COOLING""}, {""name"":""Kirsten Stumpf"",""type"":""Owner"",""address"":""747  Devon Ave."",""city"":""Park Ridge"",""state"":""Il"",""slug"":""KIRSTEN_STUMPF""}, {""name"":""G.a. Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""8447 S Newcastle"",""city"":""Burbank"",""state"":""Il"",""slug"":""G.A._HEATING_&_COOLING""}, {""name"":""Ng Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""341 Pinehurst Drive"",""city"":""Des Plaines"",""state"":""Il"",""slug"":""NG_PLUMBING,_INC.""}, {""name"":""Baranyk Orest W"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BARANYK_OREST_W""}, {""name"":""Affordable Construction & Elec"",""type"":""Contractor-Electrical"",""address"":""P.o. Box 1112"",""city"":""Bridgeview"",""state"":""Il"",""slug"":""AFFORDABLE_CONSTRUCTION_&_ELEC""}, {""name"":""Mk Construction & Builders, In"",""type"":""Contractor-General Contractor"",""address"":""2000 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MK_CONSTRUCTION_&_BUILDERS,_IN""}, {""name"":""Ds Construction, Inc."",""type"":""Masonry Contractor"",""address"":""5923 S. Merrimac"",""city"":""Chicago"",""state"":""Il"",""slug"":""DS_CONSTRUCTION,_INC.""}]",IRVING PARK
100528774,3651 N Campbell Ave,WRECK & REMOVE 1 STORY RESIDENCE & 1 STORY FRAME GARAGE,04/10/2014,2014,100530270,04/07/2014,2014,"SELF CERTIFIED: NEW 3,582.6 SQ.FT. 2 STORY FRAME SFR W/ BASEMENT &NEW 404 SQ.FT. FRAME GARAGE W/ ROOFDECK.",300000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Gajic Engineering Company, Simovic Laszlo, Shield's Enterprises, Inc., Eco Mechanical, 3651 North Campbell Llc 3651 North Campbell Llc, Emerald Concrete & Brick, Ecodwell, Inc., Eco Mechanical","[{""name"":""Gajic Engineering Company"",""type"":""Contractor-Electrical"",""slug"":""GAJIC_ENGINEERING_COMPANY""}, {""name"":""Simovic Laszlo"",""type"":""Self Cert Architect"",""slug"":""SIMOVIC_LASZLO""}, {""name"":""Shield's Enterprises, Inc."",""type"":""Contractor-Plumber\/plumbing"",""slug"":""SHIELD'S_ENTERPRISES,_INC.""}, {""name"":""Eco Mechanical"",""type"":""Contractor-Refrigeration"",""slug"":""ECO_MECHANICAL""}, {""name"":""3651 North Campbell Llc 3651 North Campbell Llc"",""type"":""Owner"",""slug"":""3651_NORTH_CAMPBELL_LLC_3651_NORTH_CAMPBELL_LLC""}, {""name"":""Emerald Concrete & Brick"",""type"":""Masonry Contractor"",""slug"":""EMERALD_CONCRETE_&_BRICK""}, {""name"":""Ecodwell, Inc."",""type"":""Contractor-General Contractor"",""slug"":""ECODWELL,_INC.""}, {""name"":""Eco Mechanical"",""type"":""Contractor-Ventilation"",""slug"":""ECO_MECHANICAL""}]",NORTH CENTER
100526236,1516 W Wellington Ave,WRECK AND REMOVE A 2 STORY FRAME 2 UNIT RESIDENTIAL BUILDING (COAH HOUSE).,04/10/2014,2014,100529887,04/11/2014,2014,"ERECT A 2 STORY , IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE PER PLANS",250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","Mobile Plumbing, Inc., Iuro Anthony J, Gc Consulting Llc, Curragh Electric Co., Thady Construction Llc, Thady Construction, Llc, Derreen Concrete, Inc., Rmb Heating & Cooling, Rmb Heating & Cooling","[{""name"":""Mobile Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 N. Mobile Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MOBILE_PLUMBING,_INC.""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Curragh Electric Co."",""type"":""Contractor-Electrical"",""address"":""1514 Fifth Ave."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""CURRAGH_ELECTRIC_CO.""}, {""name"":""Thady Construction Llc"",""type"":""Contractor-General Contractor"",""address"":""21 N. Hamlin"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""THADY_CONSTRUCTION_LLC""}, {""name"":""Thady Construction, Llc"",""type"":""Owner"",""address"":""21 N. Hamlin"",""city"":""Parkridge"",""state"":""Il"",""slug"":""THADY_CONSTRUCTION,_LLC""}, {""name"":""Derreen Concrete, Inc."",""type"":""Masonry Contractor"",""address"":""4935 N. Merrimac Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""DERREEN_CONCRETE,_INC.""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}]",LAKE VIEW
100518130,1613 S Ruble St,WRECK & REMOVE 1 STORY FRAME RESIDENCE,04/10/2014,2014,100532077,04/29/2014,2014,ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE WITH ROOF TOP DECK (4A CONSTRUCTION) AS PER PLAN.**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,332600,"[{""type"":""ward"",""id"":""11"",""name"":""11"",""metadata"":""JAMES A. BALCER""},{""type"":""communityarea"",""id"":""33"",""name"":""LOWER WEST SIDE"",""metadata"":""31""},{""type"":""neighborhood"",""id"":""73"",""name"":""East Pilsen"",""metadata"":""South Loop""},{""type"":""zip"",""id"":""33"",""name"":""60616"",""metadata"":""60616""}]","Accomplished J. Plumbing, 1613 S. Ruble Inc ., Southeast Construction, Hanna John C, Eco Development, Inc., Vtech Electric, Inc., Thermo-Pol, Lopez Concrete, Inc., Thermo-Pol","[{""name"":""Accomplished J. Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""930 E Northwest Hwy"",""city"":""Mount Prospect"",""state"":""Il"",""slug"":""ACCOMPLISHED_J._PLUMBING""}, {""name"":""1613 S. Ruble Inc ."",""type"":""Owner"",""address"":""3800 W. 38Th St"",""city"":""Chicago"",""state"":""Il"",""slug"":""1613_S._RUBLE_INC_.""}, {""name"":""Southeast Construction"",""type"":""Masonry Contractor"",""address"":""21782 Inglenook Lane"",""city"":""Deer Park"",""state"":""Il"",""slug"":""SOUTHEAST_CONSTRUCTION""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Eco Development, Inc."",""type"":""Contractor-General Contractor"",""address"":""2556 W. Huron Street"",""city"":""Chicago"",""state"":""Il"",""slug"":""ECO_DEVELOPMENT,_INC.""}, {""name"":""Vtech Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""3242 George St"",""city"":""Franklin Park"",""state"":""Il"",""slug"":""VTECH_ELECTRIC,_INC.""}, {""name"":""Thermo-Pol"",""type"":""Contractor-Ventilation"",""address"":""6101 W. 79Th Pl."",""city"":""Burbank"",""state"":""Il"",""slug"":""THERMO-POL""}, {""name"":""Lopez Concrete, Inc."",""type"":""Masonry Contractor"",""address"":""1938 Spruce Avenue"",""city"":""Des Plaines"",""state"":""Il"",""slug"":""LOPEZ_CONCRETE,_INC.""}, {""name"":""Thermo-Pol"",""type"":""Contractor-Refrigeration"",""address"":""6101 W. 79Th Pl."",""city"":""Burbank"",""state"":""Il"",""slug"":""THERMO-POL""}]",LOWER WEST SIDE
100526234,1516 W Wellington Ave,WRECK AND REMOVE A 2 STORY FRAME 2 UNIT RESIDENTIAL BUILDING (FRONT).,04/10/2014,2014,100529887,04/11/2014,2014,"ERECT A 2 STORY , IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE PER PLANS",250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","Mobile Plumbing, Inc., Gc Consulting Llc, Derreen Concrete, Inc., Curragh Electric Co., Iuro Anthony J, Thady Construction Llc, Thady Construction, Llc, Rmb Heating & Cooling, Rmb Heating & Cooling","[{""name"":""Mobile Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 N. Mobile Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MOBILE_PLUMBING,_INC.""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Derreen Concrete, Inc."",""type"":""Masonry Contractor"",""address"":""4935 N. Merrimac Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""DERREEN_CONCRETE,_INC.""}, {""name"":""Curragh Electric Co."",""type"":""Contractor-Electrical"",""address"":""1514 Fifth Ave."",""city"":""Des Plaines"",""state"":""Il"",""slug"":""CURRAGH_ELECTRIC_CO.""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Thady Construction Llc"",""type"":""Contractor-General Contractor"",""address"":""21 N. Hamlin"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""THADY_CONSTRUCTION_LLC""}, {""name"":""Thady Construction, Llc"",""type"":""Owner"",""address"":""21 N. Hamlin"",""city"":""Parkridge"",""state"":""Il"",""slug"":""THADY_CONSTRUCTION,_LLC""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""508 N Racine"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}]",LAKE VIEW
100527591,1708 N Damen Ave,WRECK AND REMOVE A 2 STORY BRICK HOUSE.,04/09/2014,2014,100524387,02/28/2014,2014,"ERECT A MIX USE 1 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH 1ST FLOOR OFFICE (3B CONSTRUCTION), 6' HIGH MASONRY TRASH ENCLOSURE AS PER PLAN.",394900,"[{""type"":""ssa"",""id"":""39"",""name"":""33"",""metadata"":""Wicker Park\/Bucktown""},{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""107"",""name"":""Bucktown"",""metadata"":null}]","Hanna John C, 1708 N. Damen Llc ., Mark C. Construction Corporati, A.d.a. Electric Service","[{""name"":""Hanna John C"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""1708 N. Damen Llc ."",""type"":""Owner"",""address"":""2319 W. Chicago"",""city"":""Chicago"",""state"":""Il"",""slug"":""1708_N._DAMEN_LLC_.""}, {""name"":""Mark C. Construction Corporati"",""type"":""Contractor-General Contractor"",""address"":""5705 W Newport"",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_C._CONSTRUCTION_CORPORATI""}, {""name"":""A.d.a. Electric Service"",""type"":""Contractor-Electrical"",""address"":""701 Glenshire Rd."",""city"":""Glenview"",""state"":""Il"",""slug"":""A.D.A._ELECTRIC_SERVICE""}]",WEST TOWN
