permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100550727,4017 N Maplewood Ave,WRECK AND REMOVE A 1 STORY FRAME WITH GARAGE.,09/12/2014,2014,100549241,08/27/2014,2014,NEW 2-STORY SINGLE FAMILY FRAME RESIDENCE WITH BASEMENT AND A PRIVATE DETACHED FRAME 2-CAR GARAGE PER PLANS,200000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Artisan Development Inc., He Electric, Inc., Kulak Dennis M, T & D Builders, Inc, Tommy Maguire, Mark Heating & Air, Dee Plumbing & Sewer, Inc., Mark Heating & Air","[{""name"":""Artisan Development Inc."",""type"":""Contractor-General Contractor"",""address"":""449 Ridge Ave."",""city"":""Clarendon Hills"",""state"":""Il"",""slug"":""ARTISAN_DEVELOPMENT_INC.""}, {""name"":""He Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6660 W. Imlay"",""city"":""Chicago"",""state"":""Il"",""slug"":""HE_ELECTRIC,_INC.""}, {""name"":""Kulak Dennis M"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KULAK_DENNIS_M""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""1485 N. Larrabee, Unit C"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Tommy Maguire"",""type"":""Owner"",""address"":""449 Ridge Avenue"",""city"":""Clarendon Hills"",""state"":""Il"",""slug"":""TOMMY_MAGUIRE""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Refrigeration"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""Dee Plumbing & Sewer, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""3828 W. 128Th Pl"",""city"":""Alsip"",""state"":""Il"",""slug"":""DEE_PLUMBING_&_SEWER,_INC.""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Ventilation"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}]",NORTH CENTER
100534663,2454 W Berenice Ave,WRECK AND REMOVE A 1 STORY BRICK BUIDLING.,09/12/2014,2014,100539624,08/08/2014,2014,"ERECT 2 STORY MASONRY SFR WITH BASEMENT, REAR WOOD OPEN DECK AND A DETACHED 2-CAR GARAGE. WORK TO INCLUDE PLUMBING,ELECTRICAL AND HVAC PER ARCHITECTURAL PLANS(CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTIONS)",300000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","How Much And When Expediting, Elektra International, Ltd., Aquarius Services, Inc.,, Star Tuckpointing, Inc., Casey Kenneth Edwin, Demox, Inc., New Age Development, Incorpora, Deco Hvac, Jim Athans, Deco Hvac","[{""name"":""How Much And When Expediting"",""type"":""Expeditor"",""address"":""522  Princeton Dr."",""city"":""Bolingbrook"",""state"":""Il"",""slug"":""HOW_MUCH_AND_WHEN_EXPEDITING""}, {""name"":""Elektra International, Ltd."",""type"":""Contractor-Electrical"",""address"":""5673 N. Las Casas"",""city"":""Chicago"",""state"":""Il"",""slug"":""ELEKTRA_INTERNATIONAL,_LTD.""}, {""name"":""Aquarius Services, Inc.,"",""type"":""Contractor-Plumber\/plumbing"",""address"":""406 W. Marion St."",""city"":""Prospect Heights"",""state"":""Il"",""slug"":""AQUARIUS_SERVICES,_INC.,""}, {""name"":""Star Tuckpointing, Inc."",""type"":""Masonry Contractor"",""address"":""5816 W Irving Park Road"",""city"":""Chicago"",""state"":""Il"",""slug"":""STAR_TUCKPOINTING,_INC.""}, {""name"":""Casey Kenneth Edwin"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""CASEY_KENNETH_EDWIN""}, {""name"":""Demox, Inc."",""type"":""Masonry Contractor"",""address"":""1N650 Burr Oak Rd"",""city"":""Northwoods"",""state"":""Il"",""slug"":""DEMOX,_INC.""}, {""name"":""New Age Development, Incorpora"",""type"":""Contractor-General Contractor"",""address"":""506 Cordial Drive"",""city"":""Des Palines"",""state"":""Il"",""slug"":""NEW_AGE_DEVELOPMENT,_INCORPORA""}, {""name"":""Deco Hvac"",""type"":""Contractor-Refrigeration"",""address"":""1075 Grissom Trail"",""city"":""Elk Grove Village"",""state"":""Il"",""slug"":""DECO_HVAC""}, {""name"":""Jim Athans"",""type"":""Owner"",""address"":""626 W. Randolph"",""city"":""Chicago"",""state"":""Il"",""slug"":""JIM_ATHANS""}, {""name"":""Deco Hvac"",""type"":""Contractor-Ventilation"",""address"":""1075 Grissom Trail"",""city"":""Elk Grove Village"",""state"":""Il"",""slug"":""DECO_HVAC""}]",NORTH CENTER
100550724,2524 N Fairfield Ave,WRECK AND REMOVE A 1 STORY FRAME RESIDENTIAL WITH GARAGE.,09/12/2014,2014,100549574,09/22/2014,2014,NEW CONSTRUCTION OF TWO-STORY SINGLE FAMILY WITH 50% BELOW GRADE BASEMENT AS PER PLANS**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**,175000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","He Electric, Inc., Elboe Enterprises Inc., Alco Construction Company, Inc, Joseph Donohoe, Yolanda Schachter, Climate Change Inc., Climate Change Inc., Kennedy Benjamin N","[{""name"":""He Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""6660 W. Imlay"",""city"":""Chicago"",""state"":""Il"",""slug"":""HE_ELECTRIC,_INC.""}, {""name"":""Elboe Enterprises Inc."",""type"":""Masonry Contractor"",""address"":""Elboe Enterprises Inc. 505 Tamarack Dr."",""city"":""Wauconda"",""state"":""Il"",""slug"":""ELBOE_ENTERPRISES_INC.""}, {""name"":""Alco Construction Company, Inc"",""type"":""Contractor-General Contractor"",""address"":""3608 N. Milwaukee"",""city"":""Chicago"",""state"":""Il"",""slug"":""ALCO_CONSTRUCTION_COMPANY,_INC""}, {""name"":""Joseph Donohoe"",""type"":""Contractor-Plumber\/plumbing"",""address"":""2421 W Pratt Unite 810"",""city"":""Chicago"",""state"":""Il"",""slug"":""JOSEPH_DONOHOE""}, {""name"":""Yolanda Schachter"",""type"":""Owner"",""address"":""3608 N. Milwaukee"",""city"":""Chicago"",""state"":""Il"",""slug"":""YOLANDA_SCHACHTER""}, {""name"":""Climate Change Inc."",""type"":""Contractor-Refrigeration"",""address"":""7244 Skyline Dr"",""city"":""Justice"",""state"":""Il"",""slug"":""CLIMATE_CHANGE_INC.""}, {""name"":""Climate Change Inc."",""type"":""Contractor-Ventilation"",""address"":""7244 Skyline Dr"",""city"":""Justice"",""state"":""Il"",""slug"":""CLIMATE_CHANGE_INC.""}, {""name"":""Kennedy Benjamin N"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KENNEDY_BENJAMIN_N""}]",LOGAN SQUARE
100555537,2424 N Artesian Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,09/09/2014,2014,100552106,09/16/2014,2014,"ERECT NEW 2 STORY, IV-A, SINGLE FAMILY RESIDENCE W/BASEMENT AND DETACHED GARAGE AS PER PLANS  **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT **",267000,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""23"",""name"":""LOGAN SQUARE"",""metadata"":""22""},{""type"":""neighborhood"",""id"":""115"",""name"":""Logan Square"",""metadata"":null}]","Vari Ronald, Ak Electric, Inc., Twopointo Development, Llc, Caromaya Hvac, Caromaya Hvac, North Lake Shore Development C, Waterford Plumbing, Twopointo Development Llc - 2424 N. Artesian St.","[{""name"":""Vari Ronald"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""VARI_RONALD""}, {""name"":""Ak Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""9501 Britta Ave."",""city"":""Franklin Park"",""state"":""Il"",""slug"":""AK_ELECTRIC,_INC.""}, {""name"":""Twopointo Development, Llc"",""type"":""Contractor-General Contractor"",""address"":""948 N Euclid Avenue"",""city"":""Oak Park"",""state"":""Il"",""slug"":""TWOPOINTO_DEVELOPMENT,_LLC""}, {""name"":""Caromaya Hvac"",""type"":""Contractor-Ventilation"",""address"":""1013 N. Oakton St."",""city"":""Arlington Heights"",""state"":""Il"",""slug"":""CAROMAYA_HVAC""}, {""name"":""Caromaya Hvac"",""type"":""Contractor-Refrigeration"",""address"":""1013 N. Oakton St."",""city"":""Arlington Heights"",""state"":""Il"",""slug"":""CAROMAYA_HVAC""}, {""name"":""North Lake Shore Development C"",""type"":""Masonry Contractor"",""address"":""8140 W. 84Th Place"",""city"":""Justice"",""state"":""Il"",""slug"":""NORTH_LAKE_SHORE_DEVELOPMENT_C""}, {""name"":""Waterford Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""2425 W. Cuyler Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""WATERFORD_PLUMBING""}, {""name"":""Twopointo Development Llc - 2424 N. Artesian St."",""type"":""Owner"",""address"":""948 N. Euclid Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""TWOPOINTO_DEVELOPMENT_LLC_-_2424_N._ARTESIAN_ST.""}]",LOGAN SQUARE
100550757,2470 W Berteau Ave,WRECK AND REMOVE A 1 STORY FRAME BUILDING.,09/09/2014,2014,100547974,08/13/2014,2014,"NEW 2 STORY SINGLE FAMILY RESIDENCE AND DETACHED GARAGE. INCLUDES ELECTRICAL, VENTILATION, REFRIGERATION, AND PLUMBING SYSTEMS.",125000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Hodgson Daniel Lee, Ng Plumbing, Inc., Texa Engineering, Demox, Inc., Vivid Construction Inc, Wk Heating, Inc, Wk Heating, Inc, Tim Pomaville","[{""name"":""Hodgson Daniel Lee"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HODGSON_DANIEL_LEE""}, {""name"":""Ng Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""341 Pinehurst Drive"",""city"":""Des Plaines"",""state"":""Il"",""slug"":""NG_PLUMBING,_INC.""}, {""name"":""Texa Engineering"",""type"":""Contractor-Electrical"",""address"":""4 Fenview Ct."",""city"":""Cary"",""state"":""Il"",""slug"":""TEXA_ENGINEERING""}, {""name"":""Demox, Inc."",""type"":""Masonry Contractor"",""address"":""1N650 Burr Oak Rd"",""city"":""Northwoods"",""state"":""Il"",""slug"":""DEMOX,_INC.""}, {""name"":""Vivid Construction Inc"",""type"":""Contractor-General Contractor"",""address"":""3203 S Harvey"",""city"":""Berwyn"",""state"":""Il"",""slug"":""VIVID_CONSTRUCTION_INC""}, {""name"":""Wk Heating, Inc"",""type"":""Contractor-Ventilation"",""address"":""511 Deerfield Rd"",""city"":""Streamwood"",""state"":""Il"",""slug"":""WK_HEATING,_INC""}, {""name"":""Wk Heating, Inc"",""type"":""Contractor-Refrigeration"",""address"":""511 Deerfield Rd"",""city"":""Streamwood"",""state"":""Il"",""slug"":""WK_HEATING,_INC""}, {""name"":""Tim Pomaville"",""type"":""Owner"",""address"":""118 S. Clinton Suite 300"",""city"":""Chicago"",""state"":""Il"",""slug"":""TIM_POMAVILLE""}]",NORTH CENTER
100551126,3806 N Hermitage Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE AND DETACHED FRAME GARAGE,09/09/2014,2014,100549813,08/04/2014,2014,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETATCHED FRAME 2 CAR GARAGE (4A CONSTRUCTION) AS PER PLAN.,454400,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Bgc Incorporated, Rmb Heating & Cooling, Peloza Construction Co. Inc., Greatline Communications & Ele, Hanna John C, E. Z. Masonry, Inc., Rmb Heating & Cooling, Bgc Inc., John Yerkes & Sons, Inc.","[{""name"":""Bgc Incorporated"",""type"":""Contractor-General Contractor"",""address"":""9629 S. Kildare"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""BGC_INCORPORATED""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Peloza Construction Co. Inc."",""type"":""Masonry Contractor"",""address"":""9542 S. Parkside Ave."",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""PELOZA_CONSTRUCTION_CO._INC.""}, {""name"":""Greatline Communications & Ele"",""type"":""Contractor-Electrical"",""address"":""17045 S. Westview"",""city"":""South Holland"",""state"":""Il"",""slug"":""GREATLINE_COMMUNICATIONS_&_ELE""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""E. Z. Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""3442 N. Panama Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""E._Z._MASONRY,_INC.""}, {""name"":""Rmb Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""3276 N. Milwaukee Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""RMB_HEATING_&_COOLING""}, {""name"":""Bgc Inc."",""type"":""Owner"",""address"":""P.o. Box 581"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""BGC_INC.""}, {""name"":""John Yerkes & Sons, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""6832 S. Western Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""JOHN_YERKES_&_SONS,_INC.""}]",LAKE VIEW
100550328,2440 W Hutchinson St,WRECK AND REMOVE AN EXISTING 2 STORY FRAME HOUSE & EXISTING 2 CAR GARAGE.,09/08/2014,2014,100545509,09/19/2014,2014,NEW 2 STORY 3715.4 SQ. FT. FRAME SINGLE FAMILY RESIDENCE. W/ BASEMENT W/ OPEN WD 93.2 SQ. FT. FRONT PORCH & 2 CAR 373.8 SQ. FT. FRAME GARAGE.   **Self-Certification Project  -  Conditional Permit: Subject to audit & field inspections**,350000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","Art Of Heating And Cooling, Dmac Homes, Inc., Art Of Heating And Cooling, D.c.l. Electric, Simovic Laszlo, Jeff & Sons Plumbing, Inc., Dpld Properties, Inc, Persaud Construction","[{""name"":""Art Of Heating And Cooling"",""type"":""Contractor-Refrigeration"",""address"":""10545 S Kostner"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""ART_OF_HEATING_AND_COOLING""}, {""name"":""Dmac Homes, Inc."",""type"":""Contractor-General Contractor"",""address"":""3332 W. Foster Suite 183"",""city"":""Chicago"",""state"":""Il"",""slug"":""DMAC_HOMES,_INC.""}, {""name"":""Art Of Heating And Cooling"",""type"":""Contractor-Ventilation"",""address"":""10545 S Kostner"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""ART_OF_HEATING_AND_COOLING""}, {""name"":""D.c.l. Electric"",""type"":""Contractor-Electrical"",""address"":""6613 N. Maplewood Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""D.C.L._ELECTRIC""}, {""name"":""Simovic Laszlo"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""SIMOVIC_LASZLO""}, {""name"":""Jeff & Sons Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""175 Sunflower Lane"",""city"":""Bartlett"",""state"":""Il"",""slug"":""JEFF_&_SONS_PLUMBING,_INC.""}, {""name"":""Dpld Properties, Inc"",""type"":""Owner"",""address"":""3332 W Foster"",""city"":""Chicago"",""state"":""Il"",""slug"":""DPLD_PROPERTIES,_INC""}, {""name"":""Persaud Construction"",""type"":""Masonry Contractor"",""address"":""3535 W Wrightwood Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""PERSAUD_CONSTRUCTION""}]",NORTH CENTER
100553519,2669 N Orchard St,WRECK AND REMOVE A 2 STORY FRAME GARAGE.,09/05/2014,2014,100551265,08/19/2014,2014,"SELF CERTIFICATION REVIEW: ERECT MASONRY 3 D.U. BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK,  DETACHED 3 CAR MASONRY GARAGE (3B CONSTRUCTION) AS PER PLAN.",535400,"[{""type"":""ward"",""id"":""43"",""name"":""43"",""metadata"":""MICHELE SMITH""},{""type"":""communityarea"",""id"":""68"",""name"":""LINCOLN PARK"",""metadata"":""7""},{""type"":""neighborhood"",""id"":""47"",""name"":""Park West"",""metadata"":null}]","Accent Electric, Hanna John C, Emerald Isle Construction, Inc, Ke Murphy Masonry, Inc., Swan Property Development, Inc, T. C. M. Concrete Const., Inc., 2669 N. Orchard Llc ., Miron Heating & Cooling, Miron Heating & Cooling","[{""name"":""Accent Electric"",""type"":""Contractor-Electrical"",""address"":""941 W. Grace St."",""city"":""Chicago"",""state"":""Il"",""slug"":""ACCENT_ELECTRIC""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Emerald Isle Construction, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5724 N. Newark Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_ISLE_CONSTRUCTION,_INC""}, {""name"":""Ke Murphy Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""5544 W. Cullom"",""city"":""Chicago"",""state"":""Il"",""slug"":""KE_MURPHY_MASONRY,_INC.""}, {""name"":""Swan Property Development, Inc"",""type"":""Contractor-General Contractor"",""address"":""11620 West 139Th Street"",""city"":""Orland Park"",""state"":""Il"",""slug"":""SWAN_PROPERTY_DEVELOPMENT,_INC""}, {""name"":""T. C. M. Concrete Const., Inc."",""type"":""Masonry Contractor"",""address"":""8621 S. Austin Ave"",""city"":""Burbank"",""state"":""Il"",""slug"":""T._C._M._CONCRETE_CONST.,_INC.""}, {""name"":""2669 N. Orchard Llc ."",""type"":""Owner"",""address"":""11620 W. 139Th St"",""city"":""Orland Park"",""state"":""Il"",""slug"":""2669_N._ORCHARD_LLC_.""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}]",LINCOLN PARK
100553928,3841 N Janssen Ave,WRECK AND REMOVE A 2 STORY MASONRY RESIDENCE,09/05/2014,2014,100551871,09/29/2014,2014,SELF CERTIFICATION REVIEW: ERECT 3-STORY WITH BASEMENT MASONRY 3 D.U. RESIDENCE (3B CONSTRUCTION) WITH ROOF DECK AND DETATCHED MASONRY 4-CAR GARAGE (3B CONSTRUCTION) AS PER PLAN.,772000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Emerald Isle Construction, Inc, 3841 N Janssen, Llc, T. C. M. Concrete Const., Inc., Ke Murphy Masonry, Inc., Miron Heating & Cooling, Hanna John C, Swan Property Development, Inc, Accent Electric, Miron Heating & Cooling","[{""name"":""Emerald Isle Construction, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5724 N. Newark Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_ISLE_CONSTRUCTION,_INC""}, {""name"":""3841 N Janssen, Llc"",""type"":""Owner"",""address"":""11620 W 139Th St"",""city"":""Orland Park"",""state"":""Il"",""slug"":""3841_N_JANSSEN,_LLC""}, {""name"":""T. C. M. Concrete Const., Inc."",""type"":""Masonry Contractor"",""address"":""8621 S. Austin Ave"",""city"":""Burbank"",""state"":""Il"",""slug"":""T._C._M._CONCRETE_CONST.,_INC.""}, {""name"":""Ke Murphy Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""5544 W. Cullom"",""city"":""Chicago"",""state"":""Il"",""slug"":""KE_MURPHY_MASONRY,_INC.""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Swan Property Development, Inc"",""type"":""Contractor-General Contractor"",""address"":""11620 West 139Th Street"",""city"":""Orland Park"",""state"":""Il"",""slug"":""SWAN_PROPERTY_DEVELOPMENT,_INC""}, {""name"":""Accent Electric"",""type"":""Contractor-Electrical"",""address"":""941 W. Grace St."",""city"":""Chicago"",""state"":""Il"",""slug"":""ACCENT_ELECTRIC""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}]",LAKE VIEW
100551987,4539 N Seeley Ave,WRECK AND REMVOE A 2 STOPRY SFR WITH DETACHED FRAME GARAGE.,09/03/2014,2014,100554049,08/18/2014,2014,ERECT A TWO STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT  WITH 3  CAR GARAGE PER PLANS,350000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""6"",""name"":""LINCOLN SQUARE"",""metadata"":""4""},{""type"":""neighborhood"",""id"":""113"",""name"":""Ravenswood"",""metadata"":null}]","Ace Electric, Boehm Christopher G, Barrett Homes, Llc, Gc Consulting Llc, Lone Star Plumbing Co., Inc., Double Climate Control, Double Climate Control, Barrett Homes Llc, T & D Builders, Inc, Rapciak Masonry, Inc.","[{""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}, {""name"":""Boehm Christopher G"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Barrett Homes, Llc"",""type"":""Contractor-General Contractor"",""address"":""1416 W Belmont"",""city"":""Chicago"",""state"":""Il"",""slug"":""BARRETT_HOMES,_LLC""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Lone Star Plumbing Co., Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""18111 Haas Rd"",""city"":""Mokena"",""state"":""Il"",""slug"":""LONE_STAR_PLUMBING_CO.,_INC.""}, {""name"":""Double Climate Control"",""type"":""Contractor-Refrigeration"",""address"":""3061 N. Nordica"",""city"":""Chicago"",""state"":""Il"",""slug"":""DOUBLE_CLIMATE_CONTROL""}, {""name"":""Double Climate Control"",""type"":""Contractor-Ventilation"",""address"":""3061 N. Nordica"",""city"":""Chicago"",""state"":""Il"",""slug"":""DOUBLE_CLIMATE_CONTROL""}, {""name"":""Barrett Homes Llc"",""type"":""Owner"",""address"":""1416 W Belmont"",""city"":""Chicago"",""state"":""Il"",""slug"":""BARRETT_HOMES_LLC""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""1485 N. Larrabee, Unit C"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Rapciak Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""12621 Rosemary Lane"",""city"":""Palos Park"",""state"":""Il"",""slug"":""RAPCIAK_MASONRY,_INC.""}]",LINCOLN SQUARE
